objid,mjd,magpsf,sigmapsf,fid,ra,dec
OBJ_018,59073.96052299556,18.50025115762659,0.03,1,150.18,20.0
OBJ_018,59074.26570261176,18.537920421612547,0.03,1,150.18,20.0
OBJ_018,59074.54071346516,18.492552530887078,0.03,2,150.18,20.0
OBJ_018,59075.17154132108,18.42115349949347,0.03,1,150.18,20.0
OBJ_018,59075.69191618791,18.53033982708662,0.03,2,150.18,20.0
OBJ_018,59078.52805723816,18.460867199703745,0.03,2,150.18,20.0
OBJ_018,59079.07741158135,18.53011017978217,0.03,1,150.18,20.0
OBJ_018,59082.51673680803,18.49845705104892,0.03,1,150.18,20.0
OBJ_018,59084.183134147475,18.436318251617706,0.03,2,150.18,20.0
OBJ_019,59005.15267748652,16.20833057139748,0.03,1,150.19,20.0
OBJ_019,59007.961847872684,16.06290511770822,0.03,1,150.19,20.0
OBJ_019,59009.01737516277,16.088281964375923,0.03,1,150.19,20.0
OBJ_019,59010.623455184235,16.08211356909782,0.03,2,150.19,20.0
OBJ_019,59010.67606044519,16.089720493348985,0.03,1,150.19,20.0
OBJ_019,59012.456736772576,16.132496918819275,0.03,2,150.19,20.0
OBJ_019,59013.23576214452,16.142320684160723,0.03,1,150.19,20.0
OBJ_019,59014.068430094834,16.087030774188854,0.03,1,150.19,20.0
OBJ_019,59015.37125681311,16.178913986790583,0.03,2,150.19,20.0
OBJ_019,59016.35227920888,16.098746932838328,0.03,2,150.19,20.0
OBJ_019,59019.396538364046,16.106534410715412,0.03,2,150.19,20.0
OBJ_019,59019.55568127456,16.067833184292205,0.03,2,150.19,20.0
OBJ_019,59020.05511759482,16.14572756643899,0.03,2,150.19,20.0
OBJ_019,59022.35793867664,16.14961438078563,0.03,2,150.19,20.0
OBJ_019,59027.77098658606,16.112468968132234,0.03,1,150.19,20.0
OBJ_019,59028.32437581004,16.00467830952492,0.03,1,150.19,20.0
OBJ_019,59030.01706296907,16.100136231655622,0.03,2,150.19,20.0
OBJ_019,59031.74891327154,16.141992502654414,0.03,1,150.19,20.0
OBJ_019,59031.90462258846,16.091464531863288,0.03,2,150.19,20.0
OBJ_019,59034.386758381006,16.107492397118875,0.03,1,150.19,20.0
OBJ_019,59034.76847263448,16.137956609319755,0.03,1,150.19,20.0
OBJ_019,59035.42436105211,16.021359196347788,0.03,2,150.19,20.0
OBJ_019,59037.33201428102,16.15206410818299,0.03,1,150.19,20.0
OBJ_019,59037.63397044107,16.0176438759377,0.03,1,150.19,20.0
OBJ_019,59037.77248892981,16.117105787683077,0.03,1,150.19,20.0
OBJ_019,59040.42544048169,16.14107678552018,0.03,1,150.19,20.0
OBJ_019,59042.35787879348,16.087231394417827,0.03,2,150.19,20.0
OBJ_019,59042.48708742626,16.13568626471655,0.03,1,150.19,20.0
OBJ_019,59043.66837164339,16.137021797606433,0.03,1,150.19,20.0
OBJ_019,59047.4837058979,16.08574219535287,0.03,2,150.19,20.0
OBJ_019,59047.5889287183,16.091109870238927,0.03,1,150.19,20.0
OBJ_019,59048.13625776744,16.152523427545454,0.03,2,150.19,20.0
OBJ_019,59049.61145688197,16.127652466267808,0.03,2,150.19,20.0
OBJ_019,59054.74108408064,16.142353255050203,0.03,1,150.19,20.0
OBJ_019,59058.67307839501,16.132870607510952,0.03,2,150.19,20.0
OBJ_019,59060.195408963395,16.083862356726307,0.03,2,150.19,20.0
OBJ_019,59062.59239347772,16.05948032643525,0.03,2,150.19,20.0
OBJ_019,59062.853332129074,16.061259623735328,0.03,1,150.19,20.0
OBJ_019,59064.4507782197,16.045531290858353,0.03,2,150.19,20.0
OBJ_019,59067.09439805292,16.011888112854756,0.03,1,150.19,20.0
OBJ_019,59067.61312958738,16.082827572517267,0.03,2,150.19,20.0
OBJ_019,59068.51560540794,16.0672880955422,0.03,2,150.19,20.0
OBJ_019,59070.24255457952,16.115545457234703,0.03,1,150.19,20.0
OBJ_019,59070.55542326309,16.10091462181936,0.03,2,150.19,20.0
OBJ_019,59071.006340377666,16.13098625374751,0.03,1,150.19,20.0
OBJ_019,59072.52360047959,16.168620313152488,0.03,2,150.19,20.0
OBJ_019,59072.60760781649,16.06328225510667,0.03,1,150.19,20.0
OBJ_019,59073.11005033324,16.099816641712774,0.03,1,150.19,20.0
OBJ_019,59074.13975035984,16.09329199799736,0.03,1,150.19,20.0
OBJ_019,59075.33397097982,16.068650364632337,0.03,1,150.19,20.0
OBJ_019,59075.34048613855,16.052678364215005,0.03,2,150.19,20.0
OBJ_019,59075.51085214095,16.115311234632852,0.03,1,150.19,20.0
OBJ_019,59076.73240830731,16.125506791576246,0.03,1,150.19,20.0
OBJ_019,59076.76431297765,16.098464882134643,0.03,1,150.19,20.0
OBJ_019,59077.54006195125,16.14044662600483,0.03,2,150.19,20.0
OBJ_019,59078.310944277124,16.127919271509395,0.03,1,150.19,20.0
OBJ_019,59084.57963429092,16.16291195942551,0.03,2,150.19,20.0
OBJ_019,59086.5249096045,16.114491929620947,0.03,2,150.19,20.0
OBJ_019,59086.62116063599,16.119988392620144,0.03,1,150.19,20.0
OBJ_019,59089.31879454329,16.168368581601275,0.03,1,150.19,20.0
OBJ_020,59001.199689311725,18.268607528032213,0.03,2,150.2,20.0
OBJ_020,59008.33094872955,18.29780612954333,0.03,1,150.2,20.0
OBJ_020,59009.139732830765,18.303900908520944,0.03,2,150.2,20.0
OBJ_020,59009.632416566,18.342630219241325,0.03,1,150.2,20.0
OBJ_020,59009.822791483995,18.310147133357564,0.03,2,150.2,20.0
OBJ_020,59011.46025999419,18.348420782637227,0.03,2,150.2,20.0
OBJ_020,59011.70726015207,18.231738026891254,0.03,1,150.2,20.0
OBJ_020,59014.807145731145,18.376619468337065,0.03,2,150.2,20.0
OBJ_020,59015.72983650841,18.32897477240542,0.03,2,150.2,20.0
OBJ_020,59015.921397808146,18.38806242623864,0.03,2,150.2,20.0
OBJ_020,59019.92108667424,18.332694073856963,0.03,1,150.2,20.0
OBJ_020,59020.36230305962,18.301009617156136,0.03,1,150.2,20.0
OBJ_020,59021.662717149935,18.313143580158748,0.03,2,150.2,20.0
OBJ_020,59023.955338799715,18.24840942768496,0.03,1,150.2,20.0
OBJ_020,59024.08231135955,18.294778766080054,0.03,1,150.2,20.0
OBJ_020,59025.85067578833,18.31540183327551,0.03,1,150.2,20.0
OBJ_020,59026.029861621966,18.312819944619186,0.03,2,150.2,20.0
OBJ_020,59026.353428927985,18.224266698914,0.03,1,150.2,20.0
OBJ_020,59029.890335490505,18.330625733530812,0.03,2,150.2,20.0
OBJ_020,59032.02394806127,18.25591921666162,0.03,1,150.2,20.0
OBJ_020,59033.794597871696,18.295351197944598,0.03,2,150.2,20.0
OBJ_020,59034.79886912686,18.34864908131734,0.03,1,150.2,20.0
OBJ_020,59035.01180166034,18.270769981681692,0.03,2,150.2,20.0
OBJ_020,59036.09269165453,18.29982928790797,0.03,1,150.2,20.0
OBJ_020,59038.99614920141,18.28407786965837,0.03,1,150.2,20.0
OBJ_020,59040.25382597436,18.333101283253125,0.03,2,150.2,20.0
OBJ_020,59040.26926018678,18.248474235669466,0.03,2,150.2,20.0
OBJ_020,59040.859287498286,18.228525905468977,0.03,2,150.2,20.0
OBJ_020,59042.407139732626,18.20237237318356,0.03,2,150.2,20.0
OBJ_020,59043.07005129498,18.414883048957748,0.03,2,150.2,20.0
OBJ_020,59043.55184678945,18.33997948241969,0.03,1,150.2,20.0
OBJ_020,59044.60041318158,18.386997071010118,0.03,2,150.2,20.0
OBJ_020,59044.84513885117,18.28738340925106,0.03,1,150.2,20.0
OBJ_020,59047.24300448516,18.3622111513354,0.03,2,150.2,20.0
OBJ_020,59049.272946164536,18.28382681526592,0.03,2,150.2,20.0
OBJ_020,59051.05366110661,18.242946321661247,0.03,1,150.2,20.0
OBJ_020,59051.48637623539,18.348433272144412,0.03,1,150.2,20.0
OBJ_020,59051.67696798763,18.291362815296083,0.03,2,150.2,20.0
OBJ_020,59053.03162694192,18.319080508636304,0.03,1,150.2,20.0
OBJ_020,59054.5873332135,18.32703244995561,0.03,1,150.2,20.0
OBJ_020,59055.81377888455,18.335659237493463,0.03,1,150.2,20.0
OBJ_020,59056.62746491909,18.295447674387876,0.03,2,150.2,20.0
OBJ_020,59060.21982644946,18.190612030268603,0.03,2,150.2,20.0
OBJ_020,59061.25992587263,18.24668294972154,0.03,1,150.2,20.0
OBJ_020,59062.94778329858,18.334359970009857,0.03,1,150.2,20.0
OBJ_020,59063.75912535338,18.403431046226583,0.03,2,150.2,20.0
OBJ_020,59065.93580926729,18.3043263748309,0.03,1,150.2,20.0
OBJ_020,59068.329301209385,18.37507307155256,0.03,1,150.2,20.0
OBJ_020,59069.09815689639,18.187250571405784,0.03,2,150.2,20.0
OBJ_020,59069.37665614367,18.38059002782459,0.03,2,150.2,20.0
OBJ_020,59069.40204841057,18.249305998358924,0.03,2,150.2,20.0
OBJ_020,59069.666264548265,18.255410823491673,0.03,1,150.2,20.0
OBJ_020,59070.905557162376,18.291096150073614,0.03,1,150.2,20.0
OBJ_020,59076.199369021204,18.320919450911486,0.03,1,150.2,20.0
OBJ_020,59077.60499343762,18.24619777961576,0.03,1,150.2,20.0
OBJ_020,59077.70325969236,18.35589051175442,0.03,2,150.2,20.0
OBJ_020,59078.25095196727,18.233975285872543,0.03,1,150.2,20.0
OBJ_020,59082.56486812278,18.312886866304336,0.03,2,150.2,20.0
OBJ_020,59083.08823355195,18.26189444545751,0.03,1,150.2,20.0
OBJ_020,59086.9277254258,18.316754615797723,0.03,1,150.2,20.0
OBJ_021,59002.10759289656,18.045676268555102,0.03,1,150.21,20.0
OBJ_021,59004.83361428708,18.094853030664957,0.03,1,150.21,20.0
OBJ_021,59007.45531058916,18.141111009583575,0.03,1,150.21,20.0
OBJ_021,59007.95337679905,18.072662938074263,0.03,1,150.21,20.0
OBJ_021,59010.31468570556,18.12041061838181,0.03,2,150.21,20.0
OBJ_021,59015.72756903541,17.990431539725233,0.03,1,150.21,20.0
OBJ_021,59015.969003213235,18.09800362049393,0.03,2,150.21,20.0
OBJ_021,59017.208552272146,18.144051785520137,0.03,1,150.21,20.0
OBJ_021,59019.38291949532,18.08590410723778,0.03,2,150.21,20.0
OBJ_021,59021.43041027196,18.046013329505,0.03,1,150.21,20.0
OBJ_021,59021.90688382245,18.133348255319092,0.03,1,150.21,20.0
OBJ_021,59022.96686480336,18.028616256566362,0.03,2,150.21,20.0
OBJ_021,59025.745561071795,18.063676040775157,0.03,1,150.21,20.0
OBJ_021,59030.03536003782,18.10848613592686,0.03,1,150.21,20.0
OBJ_021,59030.04140792662,18.032390624449288,0.03,2,150.21,20.0
OBJ_021,59030.411629023154,18.210345733107072,0.03,2,150.21,20.0
OBJ_021,59032.90200682876,18.06830929181352,0.03,1,150.21,20.0
OBJ_021,59034.21984399105,17.977164245562985,0.03,1,150.21,20.0
OBJ_021,59036.70717087435,18.132986732102815,0.03,1,150.21,20.0
OBJ_021,59037.525739340854,18.095906543047665,0.03,2,150.21,20.0
OBJ_021,59038.746171581115,18.07594918380785,0.03,2,150.21,20.0
OBJ_021,59038.76975932338,18.10242686767503,0.03,2,150.21,20.0
OBJ_021,59038.83279000867,18.1099455828011,0.03,1,150.21,20.0
OBJ_021,59039.789105742806,18.072729484471964,0.03,1,150.21,20.0
OBJ_021,59040.08338426232,18.11252017767434,0.03,1,150.21,20.0
OBJ_021,59040.62355952751,18.097688863657154,0.03,1,150.21,20.0
OBJ_021,59041.891409814685,18.12582354495445,0.03,1,150.21,20.0
OBJ_021,59042.84931472091,18.0539981445194,0.03,1,150.21,20.0
OBJ_021,59044.08370293989,18.05892698582411,0.03,1,150.21,20.0
OBJ_021,59045.33894943887,18.109599456028445,0.03,2,150.21,20.0
OBJ_021,59045.57146311587,18.11324523104071,0.03,2,150.21,20.0
OBJ_021,59045.96998440935,18.07699386491524,0.03,1,150.21,20.0
OBJ_021,59047.618470508365,18.08297991168369,0.03,1,150.21,20.0
OBJ_021,59047.68532344329,18.12585370434514,0.03,2,150.21,20.0
OBJ_021,59049.45194831884,18.035567055192015,0.03,2,150.21,20.0
OBJ_021,59049.69428584456,18.018079511623874,0.03,2,150.21,20.0
OBJ_021,59049.91738414984,18.11784320534022,0.03,1,150.21,20.0
OBJ_021,59050.573222162566,18.097400765606128,0.03,1,150.21,20.0
OBJ_021,59052.33937166509,18.042873242259567,0.03,2,150.21,20.0
OBJ_021,59052.700437042775,18.063751502645232,0.03,2,150.21,20.0
OBJ_021,59054.408823530655,18.040058620097703,0.03,2,150.21,20.0
OBJ_021,59059.18881238729,18.051901974093973,0.03,2,150.21,20.0
OBJ_021,59059.42654952054,18.144117524944672,0.03,1,150.21,20.0
OBJ_021,59060.57245912516,18.08047629600744,0.03,2,150.21,20.0
OBJ_021,59061.50287245292,18.022344822957265,0.03,2,150.21,20.0
OBJ_021,59062.25300258524,18.104153253697127,0.03,2,150.21,20.0
OBJ_021,59062.54138072841,18.104278747794588,0.03,1,150.21,20.0
OBJ_021,59068.62081962343,18.074796622519926,0.03,2,150.21,20.0
OBJ_021,59072.62761774205,18.074417927632872,0.03,2,150.21,20.0
OBJ_021,59072.86817316629,18.103070558543187,0.03,2,150.21,20.0
OBJ_021,59073.8472974145,18.116346401672274,0.03,1,150.21,20.0
OBJ_021,59075.88459801988,18.07295456747165,0.03,1,150.21,20.0
OBJ_021,59078.141343219846,18.04958638050036,0.03,1,150.21,20.0
OBJ_021,59078.892096120275,18.066427890211873,0.03,2,150.21,20.0
OBJ_021,59082.54743730896,18.126815277047367,0.03,1,150.21,20.0
OBJ_021,59083.33982785232,18.116474534863166,0.03,1,150.21,20.0
OBJ_021,59087.14650778822,18.056751374717464,0.03,1,150.21,20.0
OBJ_021,59087.27979860786,18.21984352268108,0.03,1,150.21,20.0
OBJ_021,59089.04631883825,18.20334952222202,0.03,1,150.21,20.0
OBJ_021,59089.862515291934,18.025174317932283,0.03,1,150.21,20.0
OBJ_022,59001.063683428365,18.17664017941409,0.03,2,150.22,20.0
OBJ_022,59002.57641901518,18.228903061787122,0.03,1,150.22,20.0
OBJ_022,59002.683076425325,18.116410344556794,0.03,1,150.22,20.0
OBJ_022,59002.94661971101,18.1222143422196,0.03,2,150.22,20.0
OBJ_022,59004.47706118658,18.288816455824694,0.03,1,150.22,20.0
OBJ_022,59004.490400312934,18.170188026506175,0.03,1,150.22,20.0
OBJ_022,59005.32558688869,18.152116223433424,0.03,2,150.22,20.0
OBJ_022,59011.55825391738,18.29310819097626,0.03,2,150.22,20.0
OBJ_022,59011.701033566686,18.153997637185523,0.03,2,150.22,20.0
OBJ_022,59013.965580135286,18.11223734966378,0.03,2,150.22,20.0
OBJ_022,59015.85786535344,18.17287031340324,0.03,1,150.22,20.0
OBJ_022,59017.22227608759,18.10625389699958,0.03,1,150.22,20.0
OBJ_022,59017.56235005058,18.08942958094958,0.03,1,150.22,20.0
OBJ_022,59020.029193797505,18.216952129657063,0.03,2,150.22,20.0
OBJ_022,59022.04782266207,18.140836526048567,0.03,2,150.22,20.0
OBJ_022,59022.38506929317,18.19323826527035,0.03,2,150.22,20.0
OBJ_022,59023.398393256,18.113316846807287,0.03,1,150.22,20.0
OBJ_022,59023.96772347638,18.156671757067357,0.03,2,150.22,20.0
OBJ_022,59023.97645884674,18.107212749603267,0.03,2,150.22,20.0
OBJ_022,59025.39088530549,18.1215110854946,0.03,2,150.22,20.0
OBJ_022,59026.79166199013,18.25625599833101,0.03,1,150.22,20.0
OBJ_022,59030.995784237624,18.20620918545252,0.03,2,150.22,20.0
OBJ_022,59032.819133194826,18.202806706426973,0.03,1,150.22,20.0
OBJ_022,59033.44999787336,18.167655370752765,0.03,2,150.22,20.0
OBJ_022,59036.129716558695,18.15133049244244,0.03,2,150.22,20.0
OBJ_022,59036.131278293615,18.167390215662554,0.03,2,150.22,20.0
OBJ_022,59036.65143778567,18.147190391673544,0.03,2,150.22,20.0
OBJ_022,59037.95456669658,18.194492563086726,0.03,1,150.22,20.0
OBJ_022,59039.15276585827,18.164018909822637,0.03,1,150.22,20.0
OBJ_022,59039.45868362464,18.178601129136037,0.03,1,150.22,20.0
OBJ_022,59039.952074878565,18.302555873577443,0.03,1,150.22,20.0
OBJ_022,59040.1106803358,18.16857376358563,0.03,2,150.22,20.0
OBJ_022,59040.54851444132,18.1143304509601,0.03,2,150.22,20.0
OBJ_022,59044.033292006614,18.248392748815235,0.03,2,150.22,20.0
OBJ_022,59046.89884266573,18.117158591289687,0.03,1,150.22,20.0
OBJ_022,59048.6853505804,18.116947071297336,0.03,2,150.22,20.0
OBJ_022,59049.50755835775,18.25931292666642,0.03,2,150.22,20.0
OBJ_022,59055.848536527425,18.191033828658306,0.03,2,150.22,20.0
OBJ_022,59057.60834330659,18.11825864937493,0.03,1,150.22,20.0
OBJ_022,59060.06755506878,18.17374603459134,0.03,2,150.22,20.0
OBJ_022,59063.20528237908,18.23958515639242,0.03,1,150.22,20.0
OBJ_022,59063.55446043907,18.123479003836714,0.03,2,150.22,20.0
OBJ_022,59064.05160046106,18.17951631212397,0.03,2,150.22,20.0
OBJ_022,59071.700123900955,18.29094252615904,0.03,1,150.22,20.0
OBJ_022,59073.53783259401,18.16239406872068,0.03,1,150.22,20.0
OBJ_022,59077.09322221167,18.085330640327737,0.03,1,150.22,20.0
OBJ_022,59077.64386334163,18.14977215635602,0.03,2,150.22,20.0
OBJ_022,59078.54685807738,18.154770927019577,0.03,2,150.22,20.0
OBJ_022,59079.47816428279,18.142764915104546,0.03,2,150.22,20.0
OBJ_022,59079.85285269316,18.2563543306432,0.03,1,150.22,20.0
OBJ_022,59081.41628801628,18.179330468459376,0.03,2,150.22,20.0
OBJ_022,59081.8132720036,18.170798421998462,0.03,2,150.22,20.0
OBJ_022,59083.19723112596,18.196773405372483,0.03,1,150.22,20.0
OBJ_022,59083.4522243149,18.176701940587968,0.03,1,150.22,20.0
OBJ_022,59084.0234961538,18.07237308350476,0.03,1,150.22,20.0
OBJ_022,59084.46029202555,18.202756988887003,0.03,2,150.22,20.0
OBJ_022,59085.050717681916,18.196367359948685,0.03,1,150.22,20.0
OBJ_022,59085.61515813471,18.18843157166406,0.03,1,150.22,20.0
OBJ_022,59088.39218129275,18.205689628528134,0.03,1,150.22,20.0
OBJ_022,59089.907810429046,18.224734653899812,0.03,1,150.22,20.0
OBJ_023,59004.33910866038,16.699362199506623,0.03,1,150.23,20.0
OBJ_023,59004.52864263895,16.718178364558984,0.03,1,150.23,20.0
OBJ_023,59005.59557581446,16.72328910854464,0.03,2,150.23,20.0
OBJ_023,59006.43858535324,16.77944841314268,0.03,1,150.23,20.0
OBJ_023,59009.26020067642,16.734577486742324,0.03,2,150.23,20.0
OBJ_023,59012.70855432007,16.83600959143788,0.03,1,150.23,20.0
OBJ_023,59014.877320907086,16.819628751404565,0.03,1,150.23,20.0
OBJ_023,59016.2793289913,16.77426097475881,0.03,1,150.23,20.0
OBJ_023,59019.80574620173,16.739920519453566,0.03,2,150.23,20.0
OBJ_023,59020.126634897446,16.757377294159063,0.03,2,150.23,20.0
OBJ_023,59020.506427262524,16.797061470780623,0.03,2,150.23,20.0
OBJ_023,59023.920830195435,16.78355971417802,0.03,1,150.23,20.0
OBJ_023,59025.53536344065,16.771891687592184,0.03,2,150.23,20.0
OBJ_023,59026.30254314226,16.841153984906775,0.03,2,150.23,20.0
OBJ_023,59026.59826327517,16.76502768620896,0.03,1,150.23,20.0
OBJ_023,59027.56503691739,16.77560539608889,0.03,1,150.23,20.0
OBJ_023,59029.54868277723,16.810205888593668,0.03,1,150.23,20.0
OBJ_023,59030.49256404695,16.796047078707133,0.03,1,150.23,20.0
OBJ_023,59031.12581100382,16.83654910666908,0.03,2,150.23,20.0
OBJ_023,59031.585379848126,16.7578917276541,0.03,2,150.23,20.0
OBJ_023,59031.9588448887,16.743572936587604,0.03,1,150.23,20.0
OBJ_023,59033.751877995404,16.815400996137182,0.03,1,150.23,20.0
OBJ_023,59034.568543464076,16.788881698823925,0.03,2,150.23,20.0
OBJ_023,59035.709817602015,16.822103732365395,0.03,2,150.23,20.0
OBJ_023,59035.989434817486,16.818596122860487,0.03,2,150.23,20.0
OBJ_023,59036.016645113734,16.817858415910894,0.03,2,150.23,20.0
OBJ_023,59036.34001397345,16.73375383248154,0.03,1,150.23,20.0
OBJ_023,59036.366058616266,16.77766908466987,0.03,1,150.23,20.0
OBJ_023,59037.35471818982,16.755530153009502,0.03,1,150.23,20.0
OBJ_023,59037.781382546935,16.759159513826777,0.03,1,150.23,20.0
OBJ_023,59038.46142156262,16.788674806268315,0.03,2,150.23,20.0
OBJ_023,59038.49105305063,16.85830292475891,0.03,1,150.23,20.0
OBJ_023,59040.24321126666,16.886932990552786,0.03,2,150.23,20.0
OBJ_023,59043.10908330221,16.741364953136543,0.03,1,150.23,20.0
OBJ_023,59043.90443659198,16.78046942778098,0.03,1,150.23,20.0
OBJ_023,59048.663608427494,16.742261254056334,0.03,1,150.23,20.0
OBJ_023,59049.346685603865,16.74351787044463,0.03,1,150.23,20.0
OBJ_023,59053.1780741597,16.76899189679632,0.03,1,150.23,20.0
OBJ_023,59054.33974333132,16.701420793544678,0.03,2,150.23,20.0
OBJ_023,59058.7861263169,16.800484352892145,0.03,1,150.23,20.0
OBJ_023,59058.853198888195,16.72612887635183,0.03,1,150.23,20.0
OBJ_023,59059.30752991412,16.773763014697398,0.03,1,150.23,20.0
OBJ_023,59059.47682785904,16.7425846764686,0.03,1,150.23,20.0
OBJ_023,59060.66568196581,16.816481563926786,0.03,2,150.23,20.0
OBJ_023,59060.95250171723,16.82252107212325,0.03,2,150.23,20.0
OBJ_023,59063.29982574003,16.812734745846964,0.03,2,150.23,20.0
OBJ_023,59064.15220421372,16.779497349915548,0.03,1,150.23,20.0
OBJ_023,59069.042296052154,16.702031263977428,0.03,1,150.23,20.0
OBJ_023,59069.463497000215,16.729520409665255,0.03,1,150.23,20.0
OBJ_023,59071.384291448245,16.804621977942784,0.03,2,150.23,20.0
OBJ_023,59075.66852626465,16.75200758135587,0.03,2,150.23,20.0
OBJ_023,59077.28583247674,16.766466092437035,0.03,2,150.23,20.0
OBJ_023,59078.38897630252,16.808211363291367,0.03,1,150.23,20.0
OBJ_023,59078.42130121133,16.888152391783297,0.03,2,150.23,20.0
OBJ_023,59078.91354818277,16.745235242945395,0.03,1,150.23,20.0
OBJ_023,59079.033460284074,16.804088355297328,0.03,1,150.23,20.0
OBJ_023,59081.48990261404,16.753955963476447,0.03,2,150.23,20.0
OBJ_023,59087.41921826732,16.72619793540474,0.03,2,150.23,20.0
OBJ_023,59088.73767517075,16.765267811346693,0.03,1,150.23,20.0
OBJ_023,59089.61439360099,16.769860217844165,0.03,1,150.23,20.0
OBJ_024,59000.022362181786,17.741939901999068,0.03,1,150.24,20.0
OBJ_024,59003.22838787324,17.737389990520708,0.03,2,150.24,20.0
OBJ_024,59003.88723307047,17.77747644474674,0.03,1,150.24,20.0
OBJ_024,59004.067542952216,17.80459351460428,0.03,2,150.24,20.0
OBJ_024,59004.50323692315,17.753584735442082,0.03,1,150.24,20.0
OBJ_024,59008.070730420055,17.735411255895222,0.03,1,150.24,20.0
OBJ_024,59012.78449438838,17.665551871917167,0.03,2,150.24,20.0
OBJ_024,59013.02922993338,17.787056711119224,0.03,1,150.24,20.0
OBJ_024,59013.53574352712,17.759382701577735,0.03,2,150.24,20.0
OBJ_024,59014.785797156714,17.66503253369726,0.03,2,150.24,20.0
OBJ_024,59015.443375159266,17.696717339194002,0.03,2,150.24,20.0
OBJ_024,59015.979397235074,17.70611106800096,0.03,2,150.24,20.0
OBJ_024,59016.86185153824,17.733122741346573,0.03,1,150.24,20.0
OBJ_024,59017.516397810185,17.710541617065417,0.03,1,150.24,20.0
OBJ_024,59020.641498898556,17.79430203905577,0.03,2,150.24,20.0
OBJ_024,59021.47805601885,17.7078570987808,0.03,1,150.24,20.0
OBJ_024,59021.54983011181,17.73016302353598,0.03,1,150.24,20.0
OBJ_024,59025.15019274309,17.703093066825115,0.03,1,150.24,20.0
OBJ_024,59026.38312323073,17.789962524766725,0.03,1,150.24,20.0
OBJ_024,59026.870462923274,17.73386749292275,0.03,2,150.24,20.0
OBJ_024,59029.36819896891,17.755686054185105,0.03,2,150.24,20.0
OBJ_024,59030.51036375184,17.783052775098238,0.03,2,150.24,20.0
OBJ_024,59030.66928350047,17.75490657030715,0.03,1,150.24,20.0
OBJ_024,59031.29595345301,17.748326643214497,0.03,2,150.24,20.0
OBJ_024,59031.737771319546,17.793024215484852,0.03,1,150.24,20.0
OBJ_024,59032.24895820569,17.7741528364177,0.03,2,150.24,20.0
OBJ_024,59032.26410089324,17.761213590947616,0.03,1,150.24,20.0
OBJ_024,59033.260623303344,17.736179138878168,0.03,1,150.24,20.0
OBJ_024,59035.77169281785,17.76357457800689,0.03,1,150.24,20.0
OBJ_024,59036.0707156383,17.719462340888736,0.03,2,150.24,20.0
OBJ_024,59036.326242199866,17.83020195598842,0.03,2,150.24,20.0
OBJ_024,59036.46379147682,17.769608388888372,0.03,1,150.24,20.0
OBJ_024,59036.88751539019,17.777936284835977,0.03,1,150.24,20.0
OBJ_024,59037.62968381966,17.723354201637232,0.03,2,150.24,20.0
OBJ_024,59038.08241175893,17.74426103807974,0.03,2,150.24,20.0
OBJ_024,59038.12417074289,17.789933329907452,0.03,2,150.24,20.0
OBJ_024,59038.23961911845,17.65796121816137,0.03,1,150.24,20.0
OBJ_024,59038.87881089469,17.74189209188822,0.03,2,150.24,20.0
OBJ_024,59039.44700590167,17.72333078570138,0.03,2,150.24,20.0
OBJ_024,59040.88768189126,17.69872071989451,0.03,2,150.24,20.0
OBJ_024,59048.336009244165,17.789440558567513,0.03,1,150.24,20.0
OBJ_024,59050.345689795286,17.717023179256866,0.03,2,150.24,20.0
OBJ_024,59051.59090721439,17.703449472874578,0.03,1,150.24,20.0
OBJ_024,59053.64440352087,17.80547725164107,0.03,1,150.24,20.0
OBJ_024,59053.69470557339,17.6614747783735,0.03,1,150.24,20.0
OBJ_024,59055.012561978685,17.80709725838987,0.03,2,150.24,20.0
OBJ_024,59055.054491392046,17.808727185799683,0.03,1,150.24,20.0
OBJ_024,59059.014394122285,17.65319672820351,0.03,2,150.24,20.0
OBJ_024,59059.74578086066,17.744021448697055,0.03,2,150.24,20.0
OBJ_024,59060.616241050455,17.76976117910945,0.03,2,150.24,20.0
OBJ_024,59061.89590878588,17.806310005300823,0.03,1,150.24,20.0
OBJ_024,59065.086290893756,17.728892248011746,0.03,2,150.24,20.0
OBJ_024,59065.63556296268,17.747129766595414,0.03,1,150.24,20.0
OBJ_024,59067.55631749066,17.792650263274254,0.03,2,150.24,20.0
OBJ_024,59070.332855724344,17.710333014596173,0.03,1,150.24,20.0
OBJ_024,59071.86888550148,17.784526142845124,0.03,1,150.24,20.0
OBJ_024,59077.13255386269,17.81067498532342,0.03,2,150.24,20.0
OBJ_024,59078.04285813361,17.70298418436204,0.03,1,150.24,20.0
OBJ_024,59078.36669881157,17.770389230104115,0.03,1,150.24,20.0
OBJ_024,59089.72615689511,17.759320857040787,0.03,2,150.24,20.0
OBJ_025,59000.35615225642,16.464886248662705,0.03,2,150.25,20.0
OBJ_025,59001.31563842287,16.370672821521744,0.03,2,150.25,20.0
OBJ_025,59002.65476557755,16.505273119022213,0.03,2,150.25,20.0
OBJ_025,59003.958726391684,16.402102226575717,0.03,2,150.25,20.0
OBJ_025,59005.270870515604,16.418785293736594,0.03,1,150.25,20.0
OBJ_025,59005.56008410564,16.432957268576928,0.03,2,150.25,20.0
OBJ_025,59008.11175274951,16.57471623274904,0.03,2,150.25,20.0
OBJ_025,59008.49019886946,16.407483032922105,0.03,2,150.25,20.0
