objid,mjd,magpsf,sigmapsf,fid
P_026,59072.48844066111,17.37116105124314,0.03,2
P_026,59074.294485979925,17.38833139320176,0.03,2
P_026,59076.36432903462,17.258178726232074,0.03,2
P_026,59076.8203975636,17.420362794019628,0.03,1
P_026,59077.86625554726,17.42219787349324,0.03,1
P_026,59080.784031059644,17.44824542460905,0.03,1
P_026,59084.195907130415,17.250978962143403,0.03,2
P_026,59085.02327127397,17.313326407200595,0.03,2
P_026,59089.18326619849,17.327761503893736,0.03,2
P_027,59002.34074298176,17.846821648875512,0.03,1
P_027,59003.990160869085,17.908789859576707,0.03,1
P_027,59004.139852117005,17.90188704239538,0.03,2
P_027,59005.61425800404,17.803321775150742,0.03,2
P_027,59006.174913387695,17.879316985049233,0.03,2
P_027,59007.6500478222,17.884445117936636,0.03,1
P_027,59007.983635724995,17.857937224409746,0.03,1
P_027,59008.028910395675,17.771839180583765,0.03,2
P_027,59008.74825226838,17.87495369252333,0.03,1
P_027,59009.454143679955,17.84490806572191,0.03,2
P_027,59012.03993515773,17.920680877070076,0.03,2
P_027,59013.73685526104,17.8076718443987,0.03,1
P_027,59015.80149400507,17.91002163963027,0.03,1
P_027,59017.7946716924,17.867722734947705,0.03,2
P_027,59018.722562628325,17.988031197185286,0.03,2
P_027,59018.94088313733,17.810490446911057,0.03,1
P_027,59019.29598331905,17.908674768180887,0.03,2
P_027,59020.02026449521,17.8341352632613,0.03,1
P_027,59023.33387229835,17.81342582270268,0.03,1
P_027,59023.979388790496,17.91466955623075,0.03,2
P_027,59025.098101559386,17.89103407005052,0.03,2
P_027,59028.93866508894,17.91330617837947,0.03,2
P_027,59033.36703364273,17.780402103920068,0.03,2
P_027,59035.78340785787,17.80095507804639,0.03,1
P_027,59036.55006707923,17.89034552768515,0.03,1
P_027,59039.90643574141,17.818565377172387,0.03,1
P_027,59040.06036370113,17.926984266124638,0.03,2
P_027,59040.2873996621,17.944420800816776,0.03,1
P_027,59045.808887470565,17.8546931797429,0.03,2
P_027,59046.391015984256,17.862804416084042,0.03,2
P_027,59046.76918551486,17.862603248586854,0.03,1
P_027,59048.163917269296,17.84668137064674,0.03,2
P_027,59048.30952941916,17.8594371605092,0.03,2
P_027,59048.79348457776,17.849676993332814,0.03,1
P_027,59052.839258590146,17.882729997144054,0.03,2
P_027,59057.618244260324,17.844654208001376,0.03,1
P_027,59058.472851899256,17.83526715203576,0.03,2
P_027,59061.130428366676,17.846327521469355,0.03,1
P_027,59061.19069532059,17.830716403881702,0.03,1
P_027,59062.80851798459,17.85729875752085,0.03,1
P_027,59063.377998576354,17.888290343734596,0.03,1
P_027,59066.35494512883,17.96413789691675,0.03,2
P_027,59069.01413879927,17.77989229789125,0.03,1
P_027,59071.068765130105,17.792428869582793,0.03,2
P_027,59073.28732043806,17.857910321798602,0.03,2
P_027,59075.48887556847,17.862908267418707,0.03,2
P_027,59076.021297137224,17.859084661659924,0.03,2
P_027,59076.234605722595,17.954941191789768,0.03,2
P_027,59077.790213145694,17.770042014536422,0.03,2
P_027,59078.38695810298,17.853575788662717,0.03,1
P_027,59078.567409704374,17.79770133652443,0.03,2
P_027,59078.92013199023,17.846204383596007,0.03,2
P_027,59079.97005259324,17.887066274897087,0.03,1
P_027,59080.68982356052,17.78915086467127,0.03,2
P_027,59081.92694372134,17.91251885380763,0.03,1
P_027,59085.96372705435,17.819025606320587,0.03,2
P_027,59087.66447494596,17.80892307865694,0.03,2
P_027,59087.66462057335,17.779038397360647,0.03,1
P_027,59087.98194507886,17.826342560081535,0.03,2
P_027,59089.667137470016,17.824227695244087,0.03,1
P_028,59003.99584444956,16.916250046772113,0.03,2
P_028,59004.269529632584,16.968703884130818,0.03,1
P_028,59008.76968434866,16.908983875306106,0.03,2
P_028,59010.91703487466,16.94430937940279,0.03,2
P_028,59012.256291743266,16.913557461413564,0.03,2
P_028,59012.95273379352,16.892029598701686,0.03,1
P_028,59013.90509621789,16.858407437284527,0.03,1
P_028,59017.313843837146,16.869340519190665,0.03,1
P_028,59018.219544019106,16.907683151571618,0.03,2
P_028,59018.73902802596,16.926390999335435,0.03,1
P_028,59018.84785007479,16.798212251504886,0.03,1
P_028,59019.484505949156,16.8841137969402,0.03,2
P_028,59019.5823470411,16.93354087269359,0.03,2
P_028,59020.54768161301,16.896351152109403,0.03,1
P_028,59021.26628309181,16.848981759434256,0.03,2
P_028,59021.29443132055,16.853386488496312,0.03,2
P_028,59021.9326939609,16.98809271649875,0.03,2
P_028,59022.97819500398,16.82411788488977,0.03,2
P_028,59024.04293729246,16.887056246361112,0.03,2
P_028,59026.179132377525,16.944918268052053,0.03,1
P_028,59026.18985311238,16.80367932511118,0.03,2
P_028,59027.47652051726,16.937104992881792,0.03,2
P_028,59027.63194423005,16.82562504739937,0.03,2
P_028,59027.78414455421,16.95373683697794,0.03,1
P_028,59029.55916025047,17.036511648161245,0.03,1
P_028,59034.55920811663,16.840653180481837,0.03,1
P_028,59035.511552464275,16.89981287180788,0.03,1
P_028,59036.083136105524,16.921551619382978,0.03,2
P_028,59037.28440849666,16.874663769058554,0.03,2
P_028,59037.905952915,16.930486747022428,0.03,1
P_028,59041.77938006069,16.86752665122446,0.03,1
P_028,59043.33207471565,16.874863926168633,0.03,2
P_028,59044.16081901005,16.862296790246898,0.03,1
P_028,59046.7533603291,16.900516173436486,0.03,1
P_028,59046.79102204222,16.926788688251264,0.03,2
P_028,59047.73271546205,16.95168838592977,0.03,1
P_028,59049.49633199392,16.897599486129195,0.03,2
P_028,59049.8134560151,16.849432134303676,0.03,1
P_028,59051.30909193023,16.878786535281858,0.03,1
P_028,59051.39970416246,16.877148938936916,0.03,2
P_028,59052.077223388944,16.88331629212747,0.03,1
P_028,59053.81537936481,16.93200162908656,0.03,1
P_028,59054.38046427631,16.895806834380863,0.03,1
P_028,59056.38150124989,16.907389827683726,0.03,1
P_028,59062.47707290108,16.90520935577299,0.03,1
P_028,59066.51247896164,16.898076104580877,0.03,1
P_028,59067.949465369136,16.878890173599622,0.03,1
P_028,59067.97629868577,16.938928489203132,0.03,2
P_028,59069.4685612172,16.897915679788323,0.03,2
P_028,59069.95432551123,16.896690155546988,0.03,1
P_028,59070.47534711318,16.846175294610713,0.03,1
P_028,59070.481724596255,16.86692331076327,0.03,1
P_028,59071.965901814925,16.87206422839837,0.03,2
P_028,59072.449654424614,16.930332461319907,0.03,1
P_028,59073.02571952086,16.81413758371829,0.03,1
P_028,59074.83238700972,16.938193433028133,0.03,1
P_028,59079.02626815304,16.907707973539488,0.03,1
P_028,59081.34084465295,16.86589076711264,0.03,2
P_028,59085.64982328222,16.858765390769328,0.03,2
P_028,59089.62447272749,16.926722585352525,0.03,1
P_029,59000.02818012269,16.378314188923074,0.03,2
P_029,59001.40543293546,16.336600062696725,0.03,1
P_029,59004.328835471664,16.373978497223998,0.03,1
P_029,59005.5494515123,16.356368130908038,0.03,2
P_029,59006.92694849975,16.28175102054254,0.03,2
P_029,59007.279466869804,16.34954361607688,0.03,1
P_029,59009.8644566627,16.372328519303643,0.03,2
P_029,59014.15084070124,16.35400784317917,0.03,2
P_029,59014.50676088005,16.309498208852126,0.03,1
P_029,59014.56067863219,16.294558492294065,0.03,1
P_029,59022.32267315912,16.432613310764502,0.03,1
P_029,59025.19187157974,16.327531336607365,0.03,2
P_029,59025.33046507073,16.34130043008388,0.03,2
P_029,59025.48894910563,16.24386909980987,0.03,2
P_029,59026.427919210044,16.348134450189132,0.03,2
P_029,59027.52357629216,16.326341501041465,0.03,2
P_029,59028.70740350293,16.270904173937293,0.03,1
P_029,59031.22394678749,16.37846952939319,0.03,2
P_029,59031.26022215185,16.313858882716385,0.03,2
P_029,59031.644458451345,16.346403365050172,0.03,2
P_029,59032.482752596596,16.337022930501448,0.03,2
P_029,59033.039664714976,16.279033635340678,0.03,1
P_029,59038.78088895013,16.328463331414145,0.03,1
P_029,59044.012729818176,16.3832033952388,0.03,2
P_029,59045.22833112987,16.258709205551988,0.03,1
P_029,59045.72947348973,16.26215378077247,0.03,1
P_029,59046.99739660337,16.268408476852823,0.03,1
P_029,59048.46363535753,16.35101349985028,0.03,1
P_029,59048.70982080815,16.290871927886954,0.03,1
P_029,59049.650804682446,16.32868966180708,0.03,2
P_029,59052.72681702187,16.371083815895325,0.03,1
P_029,59053.58059718565,16.257689572977156,0.03,2
P_029,59056.68038436662,16.387631623829403,0.03,1
P_029,59059.20218371,16.315403655260607,0.03,1
P_029,59061.83871079788,16.305188180364535,0.03,2
P_029,59063.33918246913,16.390425979987665,0.03,1
P_029,59065.17776945256,16.336799704288914,0.03,1
P_029,59065.845087267,16.248174147916206,0.03,1
P_029,59067.505947907586,16.310975031577524,0.03,1
P_029,59068.27231845691,16.275359270780644,0.03,1
P_029,59068.623460607545,16.32721796415231,0.03,2
P_029,59070.168564562126,16.29041787119297,0.03,1
P_029,59070.49549884804,16.296966569969168,0.03,2
P_029,59072.66394137787,16.361864230085374,0.03,1
P_029,59072.85150094109,16.22925043014297,0.03,1
P_029,59073.85726339845,16.327970737049423,0.03,1
P_029,59074.52440625186,16.30223213304793,0.03,2
P_029,59077.15407561619,16.330082579918376,0.03,1
P_029,59081.37340108851,16.195347524892323,0.03,2
P_029,59081.698887507024,16.26619612867784,0.03,2
P_029,59081.88980991389,16.293530933777262,0.03,2
P_029,59083.09277181796,16.396541532737732,0.03,2
P_029,59084.30424628983,16.25111383959769,0.03,2
P_029,59085.79651446542,16.257706766562954,0.03,1
P_029,59086.24876026686,16.304337212227786,0.03,1
P_029,59086.64826875446,16.329796908222992,0.03,2
P_029,59086.7868509859,16.28326166690996,0.03,1
P_029,59087.59632084829,16.31820950982424,0.03,1
P_029,59088.01400622828,16.232127216749515,0.03,2
P_029,59088.26626906399,16.398384041835556,0.03,1
P_030,59001.83381136492,17.08646867055187,0.03,2
P_030,59002.9867909073,17.151343940993602,0.03,1
P_030,59003.48653427821,17.059633289264863,0.03,2
P_030,59007.139848453124,17.084229680230244,0.03,2
P_030,59008.55655290566,17.080016561334958,0.03,2
P_030,59010.29648335152,17.051718777541446,0.03,1
P_030,59011.619215747516,17.015153152619323,0.03,2
P_030,59012.01673031107,17.041645574975878,0.03,2
P_030,59012.6395152013,16.994195272793405,0.03,2
P_030,59013.666462957386,17.127239675571236,0.03,2
P_030,59014.414094404165,17.080713417610713,0.03,1
P_030,59017.72550104805,17.08409946966139,0.03,2
P_030,59019.59902424989,17.060569812859725,0.03,2
P_030,59021.92050246431,17.136872308057097,0.03,2
P_030,59023.8125156632,17.046971420391827,0.03,1
P_030,59024.343183403915,17.173521058073707,0.03,1
P_030,59025.45055239161,17.143535318739882,0.03,2
P_030,59026.66165119151,17.0543294547875,0.03,2
P_030,59030.07262408437,17.079257370441873,0.03,1
P_030,59030.92172199198,17.12074185756836,0.03,1
P_030,59032.016246333405,17.151856057455575,0.03,2
P_030,59033.232135544036,17.049671942316444,0.03,2
P_030,59033.35429009401,17.06433529186336,0.03,2
P_030,59034.215275346105,17.214533477402938,0.03,1
P_030,59038.32855024172,17.13526387942348,0.03,2
P_030,59042.25322126333,17.13411008362623,0.03,1
P_030,59044.3953629922,17.18596640599619,0.03,2
P_030,59047.57819032276,17.11157806675775,0.03,2
P_030,59049.72574541521,17.066472768782422,0.03,2
P_030,59050.04863292383,17.00283971348639,0.03,1
P_030,59050.169760752986,17.13237540137999,0.03,2
P_030,59050.517112475085,17.032616980147036,0.03,2
P_030,59051.19737644083,17.122823180803845,0.03,1
P_030,59052.28363292869,16.990543628115393,0.03,2
P_030,59052.83389609209,17.06556754552379,0.03,1
P_030,59054.48552312869,17.08838689552337,0.03,2
P_030,59054.92290050559,17.026709079559318,0.03,2
P_030,59056.109885893886,17.06194508737801,0.03,2
P_030,59057.839599331564,17.04769551567812,0.03,2
P_030,59058.987132475115,17.09577497584903,0.03,1
P_030,59060.38211177771,17.026332388785395,0.03,2
P_030,59063.89441407072,17.076182324568162,0.03,1
P_030,59064.04510103592,17.1579922664,0.03,1
P_030,59065.49189184527,17.15932664520249,0.03,2
P_030,59066.57318643893,17.18380519469337,0.03,1
P_030,59067.04598058263,17.11004513266794,0.03,1
P_030,59068.32172715622,17.068929854907406,0.03,2
P_030,59069.2201978637,17.105717765455406,0.03,1
P_030,59069.774663454475,17.124803106136508,0.03,1
P_030,59069.904594371685,17.103280692766855,0.03,2
P_030,59070.62647354837,17.161797871254578,0.03,1
P_030,59071.34311205471,17.05640681721865,0.03,1
P_030,59073.351812663306,17.078928046863425,0.03,1
P_030,59073.70624553142,17.01329639236653,0.03,1
P_030,59074.80938117338,17.068237246939603,0.03,2
P_030,59077.03108921597,17.151284487875643,0.03,2
P_030,59077.45502239254,17.091908240932472,0.03,1
P_030,59080.472112843585,17.126687605832252,0.03,2
P_030,59086.008700234655,17.110666638579275,0.03,1
P_030,59086.13410659873,17.137500586384988,0.03,1
P_031,59000.785385423995,18.680672537306354,0.03,2
P_031,59004.0450138566,18.75421747199608,0.03,2
P_031,59007.275943541776,18.732772543608686,0.03,1
P_031,59008.01998649704,18.661301326005844,0.03,2
P_031,59012.33347345629,18.712285513650148,0.03,2
P_031,59014.89230246386,18.66021293361075,0.03,1
P_031,59014.9677512924,18.68274515805166,0.03,2
P_031,59015.56698542526,18.741111758011513,0.03,2
P_031,59015.620967969706,18.664677029013916,0.03,2
P_031,59017.247941402704,18.663574933121193,0.03,2
P_031,59020.712947535474,18.74491221648479,0.03,1
P_031,59021.61102328641,18.675513022445887,0.03,1
P_031,59022.01335016527,18.71234201677907,0.03,2
P_031,59022.6111810035,18.71340374080559,0.03,1
P_031,59022.64081484524,18.71793111464073,0.03,1
P_031,59023.233562994676,18.745114067119395,0.03,1
P_031,59027.55660307641,18.7043460594855,0.03,1
P_031,59028.04858820403,18.687201198022223,0.03,2
P_031,59028.87391851507,18.702891072500744,0.03,1
P_031,59029.1510965152,18.78438164384349,0.03,1
P_031,59030.12932801831,18.772753329743608,0.03,1
P_031,59030.130416881504,18.72338989162068,0.03,1
P_031,59030.13762062301,18.78775288673063,0.03,2
P_031,59030.20863717765,18.761672491852803,0.03,2
P_031,59030.68577243872,18.67235484617887,0.03,2
P_031,59033.26306564341,18.801902282540073,0.03,2
P_031,59033.531368798336,18.866497276912025,0.03,1
P_031,59033.94491249969,18.744335041614026,0.03,2
P_031,59036.314711477855,18.644949553232347,0.03,1
P_031,59036.32114727622,18.80134432719193,0.03,2
P_031,59038.79743183778,18.756691149299765,0.03,2
P_031,59039.93411909281,18.720770864877544,0.03,2
P_031,59039.97828415723,18.624227495002284,0.03,2
P_031,59041.01661614272,18.720936573219692,0.03,1
P_031,59041.01944651805,18.711084274637297,0.03,1
P_031,59042.422982335076,18.710298047797945,0.03,2
P_031,59042.84805411943,18.705012489052795,0.03,1
P_031,59042.98252347854,18.774334310949563,0.03,1
P_031,59043.17298539302,18.705033443643725,0.03,2
P_031,59045.23895363616,18.747770484277336,0.03,2
P_031,59050.02266045693,18.63059502143165,0.03,1
P_031,59050.80493803521,18.676606026214394,0.03,1
P_031,59052.02847591883,18.725791375586862,0.03,1
P_031,59058.40633094645,18.681474477921906,0.03,1
P_031,59060.70024176114,18.72808982138713,0.03,2
P_031,59061.472922759305,18.723702912153932,0.03,1
P_031,59062.8580888415,18.735689506730214,0.03,1
P_031,59067.74858346793,18.70968080534802,0.03,1
P_031,59068.11152570765,18.758227475893126,0.03,2
P_031,59068.12178317958,18.658004198071968,0.03,1
P_031,59068.768310708874,18.706230485525527,0.03,2
P_031,59069.613853636794,18.802741079100056,0.03,2
P_031,59070.433941825875,18.705381645688753,0.03,2
P_031,59072.20909937653,18.803183826563753,0.03,2
P_031,59074.97690434949,18.74380883688047,0.03,1
P_031,59075.66834689566,18.714359487263867,0.03,1
P_031,59077.04465878965,18.73082667618527,0.03,1
P_031,59080.58549108174,18.806440188920924,0.03,2
P_031,59084.815817562725,18.710575698543042,0.03,2
P_031,59085.839116906514,18.67060226796705,0.03,1
P_032,59003.435859448844,17.560449784469412,0.03,2
P_032,59003.76341743587,17.622023598760407,0.03,2
P_032,59004.92135862115,17.722825627970895,0.03,2
P_032,59004.97569060799,17.63687649728041,0.03,1
P_032,59005.279947574054,17.607971947697834,0.03,2
P_032,59005.55041945776,17.676711556698567,0.03,2
P_032,59008.732654696396,17.617846408959657,0.03,1
P_032,59010.79097760523,17.611396783734687,0.03,2
P_032,59011.90854964221,17.563866074910546,0.03,1
P_032,59013.08918202716,17.556222248821822,0.03,1
P_032,59013.92289280194,17.66282960203048,0.03,2
P_032,59015.13145964472,17.648916639621454,0.03,2
P_032,59015.3022450523,17.643922879801618,0.03,2
P_032,59016.09312065713,17.67662919791295,0.03,1
P_032,59020.07368744929,17.619058981873113,0.03,2
P_032,59021.2186173576,17.642964222978918,0.03,2
P_032,59022.93873632592,17.598613595188944,0.03,1
P_032,59024.03491944645,17.598931152710282,0.03,1
P_032,59024.2847166665,17.604550067711667,0.03,1
P_032,59025.63201654228,17.690357286954477,0.03,1
P_032,59025.796820538984,17.677325209812366,0.03,2
P_032,59026.080447209126,17.591623240058404,0.03,2
P_032,59026.45585821473,17.6260326552708,0.03,1
P_032,59028.88711577039,17.647978439964557,0.03,2
P_032,59030.025957928505,17.601676752151057,0.03,1
P_032,59035.0247673862,17.67573205948017,0.03,1
P_032,59036.189805512724,17.602653265175974,0.03,1
P_032,59036.74910297548,17.62516156335463,0.03,2
P_032,59037.12680737468,17.625170865347602,0.03,2
P_032,59040.212604003835,17.549587096787043,0.03,2
P_032,59041.725442566116,17.55432179108082,0.03,2
P_032,59042.20222736406,17.598736764742263,0.03,1
P_032,59042.62327639175,17.70113132062485,0.03,1
P_032,59044.26714880347,17.67091373764507,0.03,1
P_032,59045.89519698107,17.664418775364993,0.03,1
P_032,59046.094953871136,17.610571038067295,0.03,2
P_032,59049.380527671325,17.618449574315573,0.03,1
P_032,59050.47093269228,17.644059271571386,0.03,2
P_032,59050.723701882765,17.655278975153102,0.03,1
P_032,59050.80910991984,17.56575226715266,0.03,2
P_032,59054.331471751204,17.60624031495811,0.03,2
P_032,59058.86002710055,17.603372583207467,0.03,1
P_032,59064.05541021036,17.70733632792999,0.03,2
P_032,59064.68344646378,17.614502858432676,0.03,2
P_032,59067.90310876705,17.60084275473384,0.03,2
P_032,59068.00083066039,17.682472152762596,0.03,2
P_032,59068.084862906944,17.61964697544152,0.03,1
P_032,59070.702248751564,17.68823373757128,0.03,2
P_032,59070.75158394314,17.593366749787165,0.03,1
P_032,59070.99969758071,17.73584052000021,0.03,2
P_032,59072.31946936243,17.637538819629253,0.03,2
P_032,59073.93847006685,17.64858382778767,0.03,1
P_032,59080.28153036774,17.62970107173916,0.03,1
P_032,59080.65956518567,17.639275388881263,0.03,2
P_032,59081.559982050574,17.64262683421328,0.03,1
P_032,59081.765974468406,17.625129484992858,0.03,2
P_032,59082.25370059168,17.703670830187402,0.03,1
P_032,59084.908826819876,17.528918168447714,0.03,2
P_032,59087.48797229037,17.580981047924322,0.03,2
P_032,59088.70078105562,17.622920654314957,0.03,1
P_033,59003.23687230649,18.479203373081887,0.03,1
P_033,59005.41182263448,18.37438479275372,0.03,2
P_033,59006.512223597376,18.429322773833434,0.03,2
P_033,59007.84945436366,18.457978094045924,0.03,1
P_033,59008.67507965092,18.355147311228873,0.03,2
P_033,59010.05800267663,18.407583623192686,0.03,2
P_033,59010.39428621287,18.462013366039045,0.03,2
P_033,59010.8604857959,18.48161762449019,0.03,1
P_033,59013.86782537813,18.354298174262325,0.03,2
P_033,59016.52089101776,18.37144136118299,0.03,2
P_033,59017.865823645334,18.48489757427875,0.03,2
P_033,59018.66453064304,18.40651894956631,0.03,1
P_033,59019.80704862907,18.44473908732895,0.03,2
P_033,59022.40492668275,18.368514371026674,0.03,2
P_033,59023.18051479605,18.485114001433235,0.03,1
P_033,59024.05651996444,18.446214400543607,0.03,1
P_033,59026.7549290978,18.497488799309078,0.03,1
P_033,59027.831204980765,18.37948194272817,0.03,1
P_033,59030.086979353015,18.399278814592993,0.03,2
P_033,59032.327662552416,18.36552153529985,0.03,2
P_033,59034.05382025687,18.364577612346523,0.03,1
P_033,59036.98837791038,18.35942105665829,0.03,2
P_033,59039.140207665114,18.433982384347214,0.03,2
P_033,59040.352020862054,18.378619164727475,0.03,1
P_033,59045.35870262916,18.422732085841133,0.03,1
P_033,59045.66809905999,18.38876821304313,0.03,2
P_033,59045.84069836495,18.440968302610564,0.03,2
P_033,59048.731546624724,18.464572617457144,0.03,1
P_033,59050.10022970927,18.463344006104933,0.03,1
P_033,59051.512102629546,18.46665352608721,0.03,1
P_033,59051.744621551814,18.416071202749468,0.03,1
P_033,59051.865179233595,18.4585918465638,0.03,2
P_033,59054.99545527268,18.41017434039204,0.03,2
P_033,59055.013416200716,18.382558595493002,0.03,1
P_033,59057.36695276597,18.361221016374607,0.03,2
P_033,59057.86192116598,18.421158030220575,0.03,1
P_033,59057.8905005728,18.437209372363203,0.03,2
P_033,59060.260883646624,18.50587212434395,0.03,1
P_033,59061.09469430746,18.400159416800904,0.03,2
P_033,59062.721345603386,18.498010639844164,0.03,1
P_033,59063.286044549655,18.346375370792302,0.03,2
P_033,59065.97865237623,18.420138456884295,0.03,1
P_033,59066.09353751092,18.54234192700025,0.03,2
P_033,59066.990030468725,18.408316291163104,0.03,2
P_033,59067.19824233645,18.380234645679643,0.03,1
P_033,59067.31015610546,18.374333056274594,0.03,1
P_033,59067.88661740989,18.53741748066641,0.03,1
P_033,59073.306904802535,18.488365817587088,0.03,2
P_033,59074.928054127195,18.39818107136919,0.03,2
P_033,59075.38656875503,18.403208684523214,0.03,1
P_033,59075.49821804091,18.301587966120614,0.03,1
P_033,59077.00756177305,18.417136525749555,0.03,2
P_033,59078.07834071086,18.504208429481913,0.03,1
P_033,59079.46389393112,18.329556809863288,0.03,1
P_033,59083.29075605439,18.480734938726346,0.03,1
P_033,59084.533446069734,18.458085458593416,0.03,2
P_033,59085.548513536254,18.50617071237771,0.03,2
P_033,59085.81231528954,18.400383431807292,0.03,2
P_033,59086.15342817169,18.44087221146506,0.03,1
P_033,59088.28802541835,18.49585069330704,0.03,1
P_034,59001.462088249296,18.96289919349477,0.03,2
P_034,59005.73946574944,18.90091381824742,0.03,1
P_034,59007.36407359071,18.917666045861175,0.03,1
P_034,59008.973354686816,18.942559610192657,0.03,1
P_034,59009.25909370605,19.066805355745817,0.03,2
P_034,59012.50638427326,18.96402836878223,0.03,2
P_034,59012.87329972247,19.03126909183219,0.03,1
P_034,59014.93289977914,18.92217693713545,0.03,2
P_034,59015.74008429236,19.005261392027787,0.03,1
P_034,59017.25837867513,18.99268034938273,0.03,1
P_034,59017.905219314125,18.91852088869628,0.03,2
P_034,59018.45769022171,18.92331483394457,0.03,2
P_034,59018.733594084406,18.9767110273131,0.03,2
P_034,59018.89514323651,18.87325951863943,0.03,1
P_034,59020.12138017147,18.950909696988376,0.03,2
P_034,59020.36210504398,18.887457934333188,0.03,2
P_034,59020.607482818574,18.952422984660156,0.03,2
P_034,59022.95932475402,18.973545730512033,0.03,2
P_034,59024.92507236652,18.986855724178117,0.03,2
P_034,59024.984102569746,18.972201421842048,0.03,2
P_034,59025.32085863634,18.942951602420283,0.03,1
P_034,59026.828199673146,18.925494602005987,0.03,2
P_034,59028.25810569183,18.909726560476827,0.03,2
P_034,59029.62926993987,18.92199698027482,0.03,1
P_034,59032.869038374876,18.930972195788524,0.03,2
P_034,59034.90740573967,18.92644559651607,0.03,2
P_034,59035.30472444088,18.961138170419847,0.03,1
P_034,59037.453321814144,18.91832339725342,0.03,2
P_034,59037.70047097386,18.872908925873798,0.03,2
P_034,59038.734945427495,18.98581760372948,0.03,2
P_034,59039.531950035824,18.91448989114454,0.03,1
P_034,59039.90121883535,18.86880471594204,0.03,2
P_034,59040.591550259785,18.90597380143266,0.03,2
P_034,59041.969098739246,18.934881825617495,0.03,1
P_034,59042.749281719196,18.94093367117733,0.03,1
P_034,59047.48386845012,18.962426731786426,0.03,2
P_034,59051.678666173626,19.047819862146746,0.03,1
P_034,59052.07847814026,18.886272753836153,0.03,2
P_034,59052.578135630574,19.03227571104679,0.03,2
P_034,59054.18167644606,18.960385788481954,0.03,1
P_034,59054.71492889694,18.936096722350904,0.03,2
P_034,59054.861270158166,18.839840815201043,0.03,1
P_034,59056.63400784397,18.937535436053327,0.03,1
P_034,59058.32823402201,18.984541584301162,0.03,1
P_034,59059.946151959084,18.899208645807224,0.03,1
P_034,59061.56537094604,18.87548104766816,0.03,1
P_034,59062.23987425142,18.88643159542598,0.03,2
P_034,59063.67722524071,18.96028201383545,0.03,1
P_034,59068.47357468106,18.953519366758574,0.03,2
P_034,59068.5066542297,19.031500375511875,0.03,2
P_034,59068.65040935476,18.927492243147245,0.03,2
P_034,59071.34416279461,18.99178846572079,0.03,2
P_034,59071.8287372906,18.89044894412632,0.03,1
P_034,59074.85654510477,18.940336332104835,0.03,1
P_034,59075.97518161511,19.00638014063902,0.03,2
P_034,59081.68831651032,18.937054855876188,0.03,1
P_034,59085.51170365643,18.977665828879108,0.03,1
P_034,59086.0133914763,18.88770920636955,0.03,2
P_034,59086.651037218166,18.90438267851454,0.03,2
P_034,59089.06030220321,18.92413969072661,0.03,1
